scientific_name,common_name,image,fish_id
Trimma Marinae,Trimma Marinae,https://inaturalist-open-data.s3.amazonaws.com/photos/386942907/medium.jpg,4496
Gymnapogon Urospilotus,Tailspot Cardinalfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59527735/medium.jpg,4497
Scortum,Scortum,https://inaturalist-open-data.s3.amazonaws.com/photos/5351879/medium.jpg,4498
Gymnothorax Davidsmithi,Flores Mud Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/238004118/medium.jpg,4499
Echidna,Echidna Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/22677088/medium.jpg,4500
Microphis Brachyurus,Short-Tailed Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/456968187/medium.jpeg,4501
Stiphodon Aureofuscus,Stiphodon Aureofuscu,https://inaturalist-open-data.s3.amazonaws.com/photos/460581689/medium.jpg,4502
Sicyopus Auxilimentus,Sicyopus Auxilimentu,https://inaturalist-open-data.s3.amazonaws.com/photos/460125699/medium.jpeg,4503
Centropyge Abei,Abe'S Angelfish,https://static.inaturalist.org/photos/280207644/medium.jpg,4504
Bryaninops Earlei,Sea Pen Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/260538230/medium.jpg,4505
Ocyurus Chrysurus,Yellowtail Snapper,https://inaturalist-open-data.s3.amazonaws.com/photos/151931476/medium.jpg,4506
Lachnolaimus Maximus,Hogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/124637/medium.jpg,4507
Caranx Caballus,Green Jack,https://inaturalist-open-data.s3.amazonaws.com/photos/59025993/medium.jpeg,4508
Acipenser Transmontanus,White Sturgeon,https://inaturalist-open-data.s3.amazonaws.com/photos/110158308/medium.jpg,4509
Argyrosomus Japonicus,Mulloway,https://inaturalist-open-data.s3.amazonaws.com/photos/401352232/medium.jpg,4510
Exodon Paradoxus,Bucktooth Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/15538417/medium.jpg,4511
Distichodus Sexfasciatus,Six-Banded Distichodu,https://inaturalist-open-data.s3.amazonaws.com/photos/5887201/medium.jpeg,4512
Choeroichthys Sculptus,Sculptured Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/101179555/medium.jpg,4513
Scomberomorus Semifasciatus,Grey Mackerel,https://inaturalist-open-data.s3.amazonaws.com/photos/204515025/medium.png,4514
Myrichthys Paleracio,Whitenose Snake Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/175704463/medium.jpg,4515
Gastromyzon Cranbrooki,Gastromyzon Cranbrooki,https://static.inaturalist.org/photos/247634882/medium.jpg,4516
Pterocryptis,Pterocrypti,https://inaturalist-open-data.s3.amazonaws.com/photos/2270817/medium.jpg,4517
Etroplus Canarensis,Canara Pearlspot,https://inaturalist-open-data.s3.amazonaws.com/photos/153018815/medium.jpg,4518
Alestopetersius Brichardi,Brichard'S Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/239039354/medium.jpeg,4519
Datnioides Campbelli,New Guinea Tiger Perch,https://inaturalist-open-data.s3.amazonaws.com/photos/239039041/medium.jpeg,4520
Epiplatys Annulatus,Banded Panchax,https://inaturalist-open-data.s3.amazonaws.com/photos/347324178/medium.jpeg,4521
Hemiarius Stormii,Hemiarius Stormii,https://inaturalist-open-data.s3.amazonaws.com/photos/239039173/medium.jpeg,4522
Channa Argus,Northern Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/67102053/medium.jpg,4523
Metynnis Hypsauchen,Plain Metynni,https://inaturalist-open-data.s3.amazonaws.com/photos/29618282/medium.jpg,4524
Distichodus Fasciolatus,Distichodus Fasciolatu,https://inaturalist-open-data.s3.amazonaws.com/photos/150009827/medium.jpeg,4525
Brochis Multiradiatus,Hognose Brochi,https://inaturalist-open-data.s3.amazonaws.com/photos/76419686/medium.jpg,4526
Esox Lucius,Northern Pike,https://inaturalist-open-data.s3.amazonaws.com/photos/486754787/medium.jpg,4527
Hephaestus Lineatus,Lined Grunter,No image available,4528
Hypselobarbus Jerdoni,Jerdon'S Carp,https://inaturalist-open-data.s3.amazonaws.com/photos/103123520/medium.jpeg,4529
Platydoras Costatus,Raphael Catfish,https://static.inaturalist.org/photos/101782983/medium.jpg,4530
Hyphessobrycon Axelrodi,Calypso Tetra,https://static.inaturalist.org/photos/105293365/medium.jpg,4531
Herklotsichthys Dispilonotus,Blacksaddle Herring,https://inaturalist-open-data.s3.amazonaws.com/photos/339024213/medium.jpg,4532
Betta Falx,Sumatra Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/402788616/medium.jpeg,4533
Synodontis Nigriventris,Upside-Down Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/926956/medium.jpg,4534
Neoarius Berneyi,Highfin Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/239003986/medium.jpg,4535
Spinibarbichthys Denticulatus,Phoenix Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/253468250/medium.jpeg,4536
Kryptopterus Minor,Ghost Catfish,https://static.inaturalist.org/photos/244341464/medium.jpeg,4537
Pseudomystus Stenomus,Pseudomystus Stenomu,https://static.inaturalist.org/photos/244341729/medium.jpeg,4538
Breitensteinia Insignis,Breitensteinia Insigni,https://static.inaturalist.org/photos/244341564/medium.jpeg,4539
Betta Akarensis,Akar Betta,https://static.inaturalist.org/photos/92542938/medium.jpg,4540
Homalopterula Heterolepis,Homalopterula Heterolepi,https://inaturalist-open-data.s3.amazonaws.com/photos/255865443/medium.jpeg,4541
Paracaesio,Paracaesio,https://inaturalist-open-data.s3.amazonaws.com/photos/13836291/medium.jpeg,4542
Amblycirrhitus Bimacula,Twinspot Hawkfish,https://inaturalist-open-data.s3.amazonaws.com/photos/59769014/medium.jpg,4543
Cercamia,Cercamia,https://inaturalist-open-data.s3.amazonaws.com/photos/5567844/medium.jpg,4544
Pseudeutropius Brachypopterus,Pseudeutropius Brachypopteru,https://inaturalist-open-data.s3.amazonaws.com/photos/311576347/medium.jpg,4545
Synchiropus Stellatus,Starry Dragonet,https://inaturalist-open-data.s3.amazonaws.com/photos/285191549/medium.jpg,4546
Rasbora Jacobsoni,Rasbora Jacobsoni,https://inaturalist-open-data.s3.amazonaws.com/photos/241947930/medium.jpeg,4547
Helotes Sexlineatus,Helotes Sexlineatu,https://inaturalist-open-data.s3.amazonaws.com/photos/33649425/medium.jpg,4548
Bunaka Gyrinoides,Greenback Gudgeon,https://inaturalist-open-data.s3.amazonaws.com/photos/28509035/medium.jpg,4549
Plicofollis Nella,Shieldhead Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/408115657/medium.jpeg,4550
Typhlachirus,Typhlachiru,https://static.inaturalist.org/photos/92232768/medium.jpg,4551
Pangio Cuneovirgata,Pangio Cuneovirgata,https://static.inaturalist.org/photos/248960236/medium.jpeg,4552
Cryptocentroides Insignis,Insignia Prawn-Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/385829577/medium.jpg,4553
Desmopuntius Trifasciatus,Desmopuntius Trifasciatu,https://inaturalist-open-data.s3.amazonaws.com/photos/424732785/medium.jpg,4554
Chanos,Chano,https://inaturalist-open-data.s3.amazonaws.com/photos/9284/medium.jpg,4555
Puntigrus Anchisporus,Puntigrus Anchisporu,https://static.inaturalist.org/photos/248188513/medium.jpeg,4556
Bihunichthys Monopteroides,Bihunichthys Monopteroide,https://static.inaturalist.org/photos/248105869/medium.jpeg,4557
Chrysochir Aurea,Yellowfin Croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/351918318/medium.jpg,4558
Stolephorus Indicus,Indian Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/342694630/medium.jpg,4559
Anguilla Japonica,Japanese Eel,https://inaturalist-open-data.s3.amazonaws.com/photos/141182070/medium.jpg,4560
Paracrossochilus,Paracrossochilu,https://static.inaturalist.org/photos/330183525/medium.jpeg,4561
Bolbometopon,Bolbometopon,https://inaturalist-open-data.s3.amazonaws.com/photos/78276/medium.jpg,4562
Ellopostoma Megalomycter,Ellopostoma Megalomycter,https://static.inaturalist.org/photos/247427451/medium.jpeg,4563
Gymnochanda,Gymnochanda,https://static.inaturalist.org/photos/247208813/medium.jpeg,4564
Ctenogobius,Ctenogobiu,https://inaturalist-open-data.s3.amazonaws.com/photos/218334504/medium.jpeg,4565
Naso Mcdadei,Squarenose Unicornfish,https://inaturalist-open-data.s3.amazonaws.com/photos/14753275/medium.jpg,4566
Parapriacanthus Dispar,Deep Bullseye,https://static.inaturalist.org/photos/5794428/medium.jpg,4567
Dermogenys Orientalis,Dermogenys Orientali,https://static.inaturalist.org/photos/257102982/medium.jpeg,4568
Betta Dimidiata,Dwarf Mouthbrooder,https://inaturalist-open-data.s3.amazonaws.com/photos/17502802/medium.jpg,4569
Haludaria Fasciata,Ember Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/66285998/medium.jpg,4570
Lobocheilos Ixocheilos,Lobocheilos Ixocheilo,https://static.inaturalist.org/photos/256206662/medium.jpeg,4571
Trachycorystes Trachycorystes,Black Catfish,https://inaturalist-open-data.s3.amazonaws.com/photos/204988738/medium.jpg,4572
Phenacostethus,Phenacostethu,https://static.inaturalist.org/photos/3687656/medium.jpg,4573
Hepsetus,Hepsetu,https://inaturalist-open-data.s3.amazonaws.com/photos/34271844/medium.jpeg,4574
Neolissochilus Sumatranus,Large-Scaled Barb,No image available,4575
Pangio Shelfordii,Shelford'S Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/311270091/medium.jpg,4576
Pterotolithus Maculatus,Blotched Tigertooth Croaker,https://static.inaturalist.org/photos/431160684/medium.jpg,4577
Panna,Panna,https://inaturalist-open-data.s3.amazonaws.com/photos/411263310/medium.jpeg,4578
Panna Perarmata,Panna Perarmata,https://inaturalist-open-data.s3.amazonaws.com/photos/411263310/medium.jpeg,4579
Proteracanthus Sarissophorus,Spinyfin Spadefish,https://static.inaturalist.org/photos/411643765/medium.jpg,4580
Anchoa Mitchilli,Bay Anchovy,https://inaturalist-open-data.s3.amazonaws.com/photos/187339878/medium.jpg,4581
Parakysis Verrucosus,Parakysis Verrucosu,https://static.inaturalist.org/photos/252492680/medium.jpeg,4582
Protomyzon,Protomyzon,https://inaturalist-open-data.s3.amazonaws.com/photos/157701168/medium.jpg,4583
Kryptopterus Cryptopterus,Blue Sheatfish,https://inaturalist-open-data.s3.amazonaws.com/photos/112998250/medium.jpeg,4584
Eugnathogobius Variegatus,Eugnathogobius Variegatu,https://inaturalist-open-data.s3.amazonaws.com/photos/317294254/medium.jpg,4585
Osteochilus Flavicauda,Osteochilus Flavicauda,https://inaturalist-open-data.s3.amazonaws.com/photos/251814968/medium.jpg,4586
Leiocassis Poeciloptera,Leiocassis Poeciloptera,https://inaturalist-open-data.s3.amazonaws.com/photos/251815105/medium.jpg,4587
Eugnathogobius Illotus,Eugnathogobius Illotu,https://inaturalist-open-data.s3.amazonaws.com/photos/348255356/medium.jpg,4588
Pangio Malayana,Pangio Malayana,https://inaturalist-open-data.s3.amazonaws.com/photos/251816967/medium.jpg,4589
Vaillantella Maassi,Forktail Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/251818259/medium.jpg,4590
Barbucca Diabolica,Fire-Eyed Loach,https://inaturalist-open-data.s3.amazonaws.com/photos/179089586/medium.png,4591
Macrognathus Tapirus,Macrognathus Tapiru,https://inaturalist-open-data.s3.amazonaws.com/photos/338166063/medium.jpeg,4592
Nomorhamphus Versicolor,Nomorhamphus Versicolor,https://inaturalist-open-data.s3.amazonaws.com/photos/354551157/medium.jpg,4593
Achiroides Melanorhynchus,Achiroides Melanorhynchu,https://inaturalist-open-data.s3.amazonaws.com/photos/251681210/medium.jpg,4594
Barbodes Dunckeri,Bigspot Barb,https://inaturalist-open-data.s3.amazonaws.com/photos/251680934/medium.jpg,4595
Parosphromenus Alfredi,Alfred'S Licorice Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/323274169/medium.jpg,4596
Betta Tomi,Tomi Mouthbrooder,https://inaturalist-open-data.s3.amazonaws.com/photos/251537072/medium.jpg,4597
Parosphromenus Nagyi,Nagy'S Licorice Gourami,https://inaturalist-open-data.s3.amazonaws.com/photos/251537181/medium.jpg,4598
Ambassis Marianus,Estuary Glassfish,https://inaturalist-open-data.s3.amazonaws.com/photos/11280896/medium.jpg,4599
Hemigrammus Copei,Orangetip Tetra,https://inaturalist-open-data.s3.amazonaws.com/photos/223083489/medium.jpg,4600
Iguanodectes Adujai,Redline Tetra,No image available,4601
Cichla Intermedia,Royal Peacock Ba,https://inaturalist-open-data.s3.amazonaws.com/photos/111028239/medium.jpg,4602
Oxygaster,Oxygaster,https://inaturalist-open-data.s3.amazonaws.com/photos/90738154/medium.jpeg,4603
Parablennius Tasmanianus,Tasmanian Blenny,https://inaturalist-open-data.s3.amazonaws.com/photos/457434842/medium.jpg,4604
Hilsa,Hilsa,https://inaturalist-open-data.s3.amazonaws.com/photos/15710484/medium.jpg,4605
Scomberomorus Koreanus,Korean Seerfish,https://inaturalist-open-data.s3.amazonaws.com/photos/17759112/medium.gif,4606
Gladiogobius Ensifer,Gladiogobius Ensifer,https://inaturalist-open-data.s3.amazonaws.com/photos/341432213/medium.jpg,4607
Macrodontogobius Wilburi,Wilbur'S Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/240503988/medium.jpg,4608
Marcusenius,Bulldog,https://inaturalist-open-data.s3.amazonaws.com/photos/49582832/medium.jpg,4609
Parachanna Obscura,Obscure Snakehead,https://inaturalist-open-data.s3.amazonaws.com/photos/98853017/medium.jpg,4610
Silhouettea Evanida,Vanishing Silhouette Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/443228373/medium.jpeg,4611
Gerres Shima,Banded Silverbiddy,https://inaturalist-open-data.s3.amazonaws.com/photos/410141522/medium.jpeg,4612
Doboatherina Valenciennei,Doboatherina Valenciennei,https://inaturalist-open-data.s3.amazonaws.com/photos/4293053/medium.jpeg,4613
Strophidon Dorsalis,Seale'S Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/358538378/medium.jpg,4614
Hippichthys Spicifer,Bellybar Pipefish,https://inaturalist-open-data.s3.amazonaws.com/photos/82869764/medium.jpg,4615
Pomacentrus Littoralis,Smoky Damsel,https://inaturalist-open-data.s3.amazonaws.com/photos/377717005/medium.jpg,4616
Oryzias Woworae,Daisy'S Ricefish,https://inaturalist-open-data.s3.amazonaws.com/photos/132156206/medium.jpg,4617
Akysis Prashadi,Akysis Prashadi,https://inaturalist-open-data.s3.amazonaws.com/photos/262982719/medium.jpeg,4618
Synbranchiformes,Swamp Eel,https://static.inaturalist.org/photos/106729671/medium.jpg,4619
Choeroichthys,Choeroichthy,https://inaturalist-open-data.s3.amazonaws.com/photos/64409347/medium.jpeg,4620
Trigonostigma Hengeli,Glowlight Rasbora,https://inaturalist-open-data.s3.amazonaws.com/photos/350861740/medium.jpg,4621
Brachirus Orientalis,Oriental Sole,https://inaturalist-open-data.s3.amazonaws.com/photos/332705791/medium.jpeg,4622
Betta Pallifina,Barito Betta,https://inaturalist-open-data.s3.amazonaws.com/photos/100159671/medium.jpg,4623
Cirrhilabrus Xanthozonus,Colored Fairy Wrasse,https://inaturalist-open-data.s3.amazonaws.com/photos/327731777/medium.jpg,4624
Micronemacheilus Cruciatus,Micronemacheilus Cruciatu,https://inaturalist-open-data.s3.amazonaws.com/photos/350976494/medium.jpg,4625
Satanoperca Leucosticta,Whitespot Eartheater,https://inaturalist-open-data.s3.amazonaws.com/photos/12294794/medium.jpg,4626
Manonichthys Polynemus,Longfin Dottyback,https://inaturalist-open-data.s3.amazonaws.com/photos/722158/medium.jpg,4627
Gymnothorax Longinquus,Long Brown Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/414053938/medium.jpeg,4628
Batrachomoeus Dubius,Eastern Frogfish,https://inaturalist-open-data.s3.amazonaws.com/photos/5408464/medium.jpg,4629
Labeotropheus Fuelleborni,Blue Mbuna,https://inaturalist-open-data.s3.amazonaws.com/photos/55346159/medium.jpg,4630
Osteochilus Harrisoni,Osteochilus Harrisoni,https://inaturalist-open-data.s3.amazonaws.com/photos/270431828/medium.jpg,4631
Hypsigenyinae,"Hogfishs, Cales And Tuskfish",https://static.inaturalist.org/photos/350881468/medium.jpg,4632
Arcygobius Baliurus,Isthmus Goby,https://inaturalist-open-data.s3.amazonaws.com/photos/362158100/medium.jpg,4633
Acanthocybium,Acanthocybium,https://inaturalist-open-data.s3.amazonaws.com/photos/12872614/medium.jpeg,4634
Parakysis Hystriculus,Parakysis Hystriculu,https://inaturalist-open-data.s3.amazonaws.com/photos/265227039/medium.jpeg,4635
Sphaeramia,Sphaeramia,https://inaturalist-open-data.s3.amazonaws.com/photos/319887/medium.jpg,4636
Amblygaster Sirm,Spotted Sardinella,https://inaturalist-open-data.s3.amazonaws.com/photos/190520812/medium.jpg,4637
Cetoscarus,Cetoscaru,https://static.inaturalist.org/photos/5812010/medium.jpg,4638
Strophidon Tetraporus,Demon Moray,https://inaturalist-open-data.s3.amazonaws.com/photos/126290444/medium.jpg,4639
Johnius Belangerii,Belenger'S Croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/321878678/medium.jpg,4640
Johnius Trewavasae,Trewavas' Croaker,https://inaturalist-open-data.s3.amazonaws.com/photos/457480443/medium.jpg,4641
Cymolutes,Cymolute,https://inaturalist-open-data.s3.amazonaws.com/photos/75094/medium.jpg,4642
Cheilopogon Spilopterus,Manyspot Flyingfish,https://inaturalist-open-data.s3.amazonaws.com/photos/211803629/medium.jpg,4643
Gymnocranius Grandoculis,Robinson'S Seabream,https://inaturalist-open-data.s3.amazonaws.com/photos/28422388/medium.jpeg,4644
Sillago Ciliata,Sand Whiting,https://inaturalist-open-data.s3.amazonaws.com/photos/71744567/medium.jpg,4645
Pseudochromis Pictus,Painted Dottyback,https://inaturalist-open-data.s3.amazonaws.com/photos/292171598/medium.jpg,4646
Diademichthys,Diademichthy,https://inaturalist-open-data.s3.amazonaws.com/photos/154653/medium.jpg,4647
Bleekeria Nigrilinea,Bleekeria Nigrilinea,No image available,4648
Solea,Solea,https://inaturalist-open-data.s3.amazonaws.com/photos/9947/medium.jpg,4649
Balistes,Baliste,https://inaturalist-open-data.s3.amazonaws.com/photos/10317/medium.jpg,4650
Glaniopsis,Glaniopsi,https://inaturalist-open-data.s3.amazonaws.com/photos/171198789/medium.jpg,4651
Ilisha Elongata,Elongate Ilisha,https://static.inaturalist.org/photos/23724521/medium.jpg,4652
Gyrinocheilidae,Algae Eater,https://inaturalist-open-data.s3.amazonaws.com/photos/275979/medium.jpg,4653
Tenualosa,Tenualosa,https://inaturalist-open-data.s3.amazonaws.com/photos/12162127/medium.jpg,4654
Leptobarbus Melanotaenia,Leptobarbus Melanotaenia,https://static.inaturalist.org/photos/382179148/medium.jpg,4655
Rubricatochromis,Red Jewel Cichlid,https://inaturalist-open-data.s3.amazonaws.com/photos/455948054/medium.jpg,4656
Adrianichthyidae,Ricefish,https://inaturalist-open-data.s3.amazonaws.com/photos/727613/medium.jpg,4657
Pinjalo,Pinjalo,https://inaturalist-open-data.s3.amazonaws.com/photos/225272/medium.jpg,4658
Gymnothorax Robinsi,Robin'S Moray,https://static.inaturalist.org/photos/306452841/medium.jpg,4659
Nuchequula Mannusella,Shortnose Slipmouth,https://inaturalist-open-data.s3.amazonaws.com/photos/350301711/medium.jpeg,4660
Photopectoralis Bindus,Orangefin Ponyfish,https://inaturalist-open-data.s3.amazonaws.com/photos/424669995/medium.jpeg,4661
